cgi_id,lon_gz,lat_gz
81034,36826.4523169,39955.9529873
68164,33546.2548967,34960.2231916
90543,36319.668652,25835.4053457
24235,36319.668652,25835.4053457
87193,45938.1065408,34304.0698393
90976,46030.4693163,30525.5015947
67527,56348.2242069,-2233.70323081
43395,56348.2242069,-2233.70323081
117504,69746.5885789,80966.8607783
17844,32760.7974137,24710.2948696
707,32760.7974137,24710.2948696
11846,34600.0627196,25802.2821451
77129,30955.0049188,21761.0231274
66288,29324.5173631,22846.8797661
56248,32067.9803427,23348.8556383
76874,32174.4601084,23248.0660563
50464,32174.4601084,23248.0660563
17603,32174.4601084,23248.0660563
82823,33908.4157941,23205.876911
114950,38501.5034292,24543.0663642
115249,38228.3879234,24758.1977418
1731,33907.4074959,22730.6325571
78673,34966.9708071,24902.0957218
41665,34966.9708071,24902.0957218
96604,43003.5402321,21386.9366842
23996,35318.462583,25280.2833409
102892,40003.8306218,25211.7966683
66073,40151.9999338,37485.2146932
81976,43019.8027132,25254.2613246
38699,43019.8027132,25254.2613246
51334,43019.8027132,25254.2613246
22135,35877.0804356,22277.7408216
107746,35877.0804356,22277.7408216
82932,35516.0266672,31660.3040307
80551,35516.0266672,31660.3040307
34131,42508.4084836,25865.1369538
54089,35730.7123812,28966.6362529
18140,35730.7123812,28966.6362529
47423,48270.9739797,21843.1485327
3236,37740.045884,25533.6088234
78784,37740.045884,25533.6088234
72234,37740.045884,25533.6088234
45672,34807.0615083,26088.3460836
79084,68627.6492559,77005.4640717
93039,70494.8316492,76868.9432842
111587,70494.8316492,76868.9432842
51030,36352.4723786,25539.6648185
10563,36352.4723786,25539.6648185
46361,36352.4723786,25539.6648185
114244,60826.3199082,64334.6178464
70506,70622.6741769,84270.2636062
98855,82938.4215271,91375.2135871
63845,44556.8541512,14584.7746269
20838,44556.8541512,14584.7746269
4730,44622.9545438,14553.8373427
25197,44556.8541512,14584.7746269
86701,74228.1550501,47552.4529664
85244,79127.0820874,35917.7628862
86254,82941.4734233,35932.5130683
73406,49920.8298251,8958.76817832
47617,50148.835366,9289.72344079
29819,50147.8102628,9298.5845285
64900,50148.835366,9289.72344079
79228,51742.3597528,10235.513586
40558,51742.3597528,10235.513586
86425,48253.8619066,12928.7187664
72595,48253.8619066,12928.7187664
116681,62354.5768416,-2965.24855334
13786,51470.1218378,17643.3232568
13785,51470.1218378,17643.3232568
62527,51470.1218378,17643.3232568
90910,40057.3290373,19189.9003895
24815,40057.3290373,19189.9003895
61038,40320.626779,50864.2349944
9834,40320.626779,50864.2349944
26179,70998.162976,-16208.301072
100246,56382.6569361,9586.48830379
588,56382.6569361,9586.48830379
61769,56891.6147883,20117.7898714
42633,50476.5286478,16241.5245191
43171,50476.5286478,16241.5245191
37528,54210.077545,9950.50823217
78307,54398.3032927,10791.99651
79978,54398.3032927,10791.99651
104090,54398.3032927,10791.99651
45617,50915.4874167,6267.49530923
16714,44101.7568481,14168.7952265
82421,44101.7568481,14168.7952265
111432,51132.6109882,10101.8320428
13140,49443.4220128,19486.0928353
80653,61730.4160641,-1230.1012519
106975,44154.4741721,18839.3142861
78060,44154.4741721,18839.3142861
56483,53255.081148,6691.32052093
54266,53255.081148,6691.32052093
89764,52882.8276776,16921.6638651
108839,52867.4613774,16759.3534069
5025,57036.741747,31468.4127534
36214,57036.741747,31468.4127534
118651,95335.3797702,46937.6541257
30943,95335.3797702,46937.6541257
24517,66407.2889309,36772.9175066
13864,66407.2889309,36772.9175066
60193,65464.434682,37990.3354427
56930,65464.434682,37990.3354427
43698,60333.5339358,60280.6006911
7073,60333.5339358,60280.6006911
79864,65684.7598513,38160.0974483
11163,65684.7598513,38160.0974483
38691,49994.4412467,28727.9750491
4334,49994.4412467,28727.9750491
102003,62955.1448624,-4053.47372848
103509,36255.9165122,32023.4579957
85792,36255.9165122,32023.4579957
90733,41599.3180709,28650.2338398
103776,41599.3180709,28650.2338398
60273,41599.3180709,28650.2338398
33019,41599.3180709,28650.2338398
26597,36075.9022464,30804.1116389
77969,39959.6344698,28954.9745043
34393,39959.6344698,28954.9745043
75239,42030.885039,24962.8090533
39567,40015.9791921,29503.4009226
7739,40015.9791921,29503.4009226
23494,36810.2629067,28079.3971302
1125,39941.2819577,26252.6022346
52577,39939.2335432,26218.7012668
47690,40083.7164165,26602.1744465
43493,40279.3586975,29300.9972444
41378,40279.3586975,29300.9972444
58146,40279.3586975,29300.9972444
55359,36460.9098567,31037.7733224
75583,36460.9098567,31037.7733224
12213,36162.2748794,31312.2511563
23617,36609.5708233,29148.0607509
3448,36538.8591196,29171.2378406
86800,41646.4120255,29993.9333992
96699,41646.4120255,29993.9333992
9439,38606.9087063,28825.9224332
76361,44475.18181,49898.8941527
59829,44475.18181,49898.8941527
53630,40222.9994775,29170.2087013
71173,40053.4130502,43433.9414522
8656,40053.4130502,43433.9414522
104392,40053.4130502,43433.9414522
107524,59530.9631257,26391.6820021
8127,59530.9631257,26391.6820021
8092,59530.9631257,26391.6820021
86955,59524.0972836,26383.3651513
55467,59524.0972836,26383.3651513
19457,59524.0972836,26383.3651513
116151,81169.6618521,-27793.3329789
42397,69875.929759,45196.3889632
117603,39470.4274214,10366.7199372
63245,39601.6080642,10170.8011888
39280,49876.2051661,10285.2954539
112057,70818.7322467,45470.0600989
81719,70818.7322467,45470.0600989
36776,70818.7322467,45470.0600989
116036,63538.3161932,23664.2164881
13447,68454.4299186,36507.3375877
28088,68454.4299186,36507.3375877
102476,64534.4772263,51466.6045074
28175,64534.4772263,51466.6045074
22675,67881.35658,54439.5862412
20133,50788.0585611,28279.4042047
26361,50788.0585611,28279.4042047
34633,50787.6486505,28279.1821443
20132,50788.0585611,28279.4042047
34634,50788.0585611,28279.4042047
68313,50787.6486505,28279.1821443
26647,50788.0585611,28279.4042047
76827,66655.6670988,25894.6960628
85320,69536.694068,75533.9878554
62355,49891.6255854,38409.9584336
24090,45341.900354,27826.0753961
11595,23446.871954,65113.0588258
68870,23446.871954,65113.0588258
117484,23446.871954,65113.0588258
13692,23446.871954,65113.0588258
33118,38408.113582,57908.5639767
116996,25228.9362337,66707.1385656
106962,25228.9362337,66707.1385656
75453,25228.9362337,66707.1385656
54047,46302.0261869,42736.5911456
92504,46302.0261869,42736.5911456
1698,32002.7033988,49844.9643901
388,32497.1983394,43046.3805012
93364,47056.2709026,31068.4679863
81271,48093.9734013,43037.3348664
115097,38389.5730523,31101.06284
42000,38389.5730523,31101.06284
103174,91545.5909919,34899.3939135
38296,80485.9776983,35439.7520447
15798,88906.5635922,40045.1844563
22500,88906.5635922,40045.1844563
96407,73247.4592754,46583.0415541
52367,73247.4592754,46583.0415541
93990,57023.4956156,29272.9727287
88055,57023.4956156,29272.9727287
101823,57023.4956156,29272.9727287
85378,69997.1953559,35410.2956386
80805,71082.1586295,43917.257031
81938,71082.1586295,43917.257031
69284,42179.8694099,43278.1301139
71022,66263.0975374,51609.853349
71021,66263.0975374,51609.853349
112788,56177.6997666,42003.5786911
93921,56177.6997666,42003.5786911
93580,64456.6299619,-8647.86814102
53593,44311.6091915,9007.84536427
104541,44311.6091915,9007.84536427
27671,44470.4674295,8578.2162116
28764,30372.3087515,23161.2401469
63323,32177.1919713,33115.1800444
52654,32177.1919713,33115.1800444
82105,32177.1919713,33115.1800444
52653,32177.1919713,33115.1800444
95113,38756.9901497,30298.4735872
16196,42179.8694099,43278.1301139
33278,42179.8694099,43278.1301139
16195,42179.8694099,43278.1301139
2720,38632.6383099,25665.4210151
25075,72385.2074409,28547.118953
3566,32666.2136254,57044.1035677
4741,96215.1509336,47395.4740495
38676,66947.6340897,28768.668039
103419,66947.6340897,28768.668039
97475,65835.6926823,29867.3451606
60433,65835.6926823,29867.3451606
13791,55377.5077304,34057.5090591
79528,54705.2585434,36527.064134
64003,54705.2585434,36527.064134
88181,55602.1279364,28585.2874922
72095,59524.0972836,26383.3651513
84662,65032.2012896,31354.1273485
36034,55468.9537706,27166.0418694
41814,58463.4254975,26622.4578051
29994,58463.4254975,26622.4578051
29090,56900.4798888,30432.4596664
13036,56900.4798888,30432.4596664
18853,67678.4092574,26006.7273025
31727,67678.4092574,26006.7273025
72533,64651.0102845,30404.2822792
63005,63397.7213042,29364.7462328
76174,61773.2982274,32878.8921556
55304,61773.2982274,32878.8921556
78948,54739.6037059,33156.9788609
18337,54833.3442303,33971.5428913
67050,54833.3442303,33971.5428913
8121,65556.6461384,23810.1463335
105252,65556.6461384,23810.1463335
109979,64295.2673883,34402.9788863
107600,62069.4019718,34670.555611
58530,62069.4019718,34670.555611
7564,63412.8243158,31207.3565175
54376,63412.8243158,31207.3565175
71635,56745.0736353,25888.8787398
10057,66186.304717,26066.9371874
112883,66186.304717,26066.9371874
12343,65807.1424986,25716.4105169
106110,52525.8774916,23225.3435141
101784,52525.8774916,23225.3435141
36137,56001.8947806,25804.1090843
4435,56001.8947806,25804.1090843
46387,59385.8763381,27758.889633
22042,59385.8763381,27758.889633
8093,59622.4607019,26872.0221933
45806,59622.4607019,26872.0221933
13144,59268.9043756,26924.7634537
85386,60548.6479555,33440.1517908
62418,60548.6479555,33440.1517908
930,63921.5670186,24319.391189
70526,63921.5670186,24319.391189
102608,64866.5279268,21458.0112874
67305,33032.2582072,21976.2621532
55450,33032.2582072,21976.2621532
99626,33032.2582072,21976.2621532
48546,54524.1865247,24448.5773686
97534,53970.8355894,23333.4604249
84232,53970.8355894,23333.4604249
94203,53386.6876792,23748.1676659
80746,63698.0565566,27344.4997759
30597,63698.0565566,27344.4997759
44066,57015.0871893,26467.8094581
30554,57015.0871893,26467.8094581
74065,21294.4762442,50854.4598016
54212,23096.6964285,56338.9110384
570,24868.1953015,67077.8075705
101897,25841.7901496,65954.5896542
15251,25841.7901496,65954.5896542
45383,26344.029769,66321.1084234
26657,42798.8786823,12814.5853164
106434,42798.8786823,12814.5853164
95862,29604.8615149,65327.2002964
6928,29604.8615149,65327.2002964
3080,31212.100156,57935.3153521
29769,31212.100156,57935.3153521
61754,31344.2578795,56161.7900455
25466,31797.0961669,59658.5385118
77386,31797.0961669,59658.5385118
43232,31987.6620394,60987.0153777
94185,38198.6197731,14363.4089382
23311,37964.9653698,14392.1470894
86482,37466.8327939,58081.2244307
32343,44201.0822295,63701.6571541
74259,44201.0822295,63701.6571541
102132,46973.3876845,65838.7705347
51535,46973.3876845,65838.7705347
18861,37214.170883,29994.0467744
53976,37214.170883,29994.0467744
21701,32238.9061264,56114.142317
1078,26509.944149,66322.0869772
106214,26509.944149,66322.0869772
60122,28636.4018162,66128.6106846
106547,39019.6495939,65599.6103228
76241,39019.6495939,65599.6103228
20166,29573.0269578,67225.3643234
43858,29573.0269578,67225.3643234
60008,32905.667618,67074.3528762
42300,40357.2137827,30147.4462624
58547,30531.5222913,58254.5235897
116118,37303.6904913,60884.626793
108850,29724.1396588,62607.4933763
110181,29921.396998,63063.2592501
19803,29921.396998,63063.2592501
30059,31417.61669,68447.3022144
46284,29069.1070969,59171.0936674
55025,61319.7382371,79693.6614996
110228,72817.0559242,75792.7957559
20758,61316.247845,62156.1891002
23046,61316.247845,62156.1891002
82633,62083.6562328,66867.463568
105764,69903.5645076,75718.3305563
59977,69942.119353,27835.1409188
34116,69942.119353,27835.1409188
59105,68823.099054,26206.4234533
1819,70559.4700668,30389.1375199
108444,96637.6738252,38549.1578105
96528,96637.6738252,38549.1578105
90597,74146.8163409,28973.5600211
65668,76202.443246,32232.9872418
95703,76202.443246,32232.9872418
113621,96360.6920974,46814.0609789
7987,73029.7924876,28875.8146761
25428,92901.971276,47837.8588309
41617,70418.2254457,31189.4557111
25874,69036.5487128,29598.5247959
26090,59098.479047,35833.4246879
15406,59098.479047,35833.4246879
97515,82647.7842917,50194.8753307
108238,85039.6897064,49261.7183741
76331,70927.9895906,56871.5975419
108547,75775.4031214,53122.1136928
9011,75775.4031214,53122.1136928
20597,73142.5049285,29310.2074348
67251,75401.7618909,32478.4910152
14172,71402.3554377,30649.6143899
40151,71402.3554377,30649.6143899
14524,91188.9546259,35114.9769481
91241,79383.228456,37431.3214312
107299,82301.147682,39847.5552923
40590,74598.7678113,28495.5467653
38051,74598.7678113,28495.5467653
45130,77509.077704,31656.3188656
95245,64037.3613765,54058.2311765
91813,64037.3613765,54058.2311765
111281,64037.3613765,54058.2311765
82504,92060.0887192,33449.922919
3135,78376.9211363,36221.4876256
27850,70184.0370648,25935.5723692
14721,45749.294613,41492.3063173
108752,45749.294613,41492.3063173
43654,38162.7491252,41013.3153302
69998,48434.9457856,54186.9115311
44262,50788.0585611,28279.4042047
10463,50788.0585611,28279.4042047
5309,50788.0585611,28279.4042047
29021,51109.4431969,28028.107089
6136,51109.4431969,28028.107089
29019,50788.0585611,28279.4042047
39821,50788.0585611,28279.4042047
35359,61988.5209539,32428.2839362
84407,21780.399186,69579.8550996
112680,40916.6064624,63867.1288676
26158,87516.0920957,34969.7912406
49205,85400.8188092,37708.9891236
44304,23125.7270855,55505.2216993
32447,23125.7270855,55505.2216993
98572,44543.3389238,64423.2492425
106273,33692.7913535,64750.0592807
114912,38077.9818847,62157.6531122
19232,38616.1662388,57357.1378337
81528,38616.1662388,57357.1378337
75028,35947.451692,32061.8531468
54877,36956.8906132,61144.8659192
107288,36956.8906132,61144.8659192
106645,22708.828424,70605.6999652
43552,22147.8746856,52334.1863181
81748,37303.6904913,60884.626793
66896,74405.979106,29205.5167457
91609,39816.8466586,68305.816252
86341,42841.202586,63005.4064023
25342,42841.202586,63005.4064023
38855,20638.3651944,51916.9161921
47767,38398.6462672,64941.9289991
60832,43310.9584732,63305.9717347
92931,43310.9584732,63305.9717347
20492,43310.9584732,63305.9717347
76293,27133.9811765,68151.8168177
80395,96332.9941976,47632.685967
104414,96332.9941976,47632.685967
1364,34183.6196436,66156.4492008
63816,34183.6196436,66156.4492008
82413,45038.051581,66113.5712171
37714,47073.1874627,33806.509427
112208,47073.1874627,33806.509427
7235,40210.3033767,40651.3579418
1496,42327.4944743,12186.9975503
87961,42327.4944743,12186.9975503
67450,42327.4944743,12186.9975503
43221,29948.3633546,62653.2981376
107459,31653.7529944,55964.9817823
33629,48079.3327425,21971.4179082
100380,47124.9546655,30421.6010568
618,44817.0716836,31666.1506491
19055,44817.0716836,31666.1506491
26931,39102.9281562,28297.0046521
19061,43047.5695663,28353.5672858
36055,52216.0758088,32253.4757596
77325,52216.0758088,32253.4757596
81947,51632.0007719,30568.9156967
83818,50918.4605289,32802.0172388
27257,54785.6010625,12952.0019309
20386,34605.9975153,61487.7302862
63948,34605.9975153,61487.7302862
116980,50112.1594916,32566.6212701
110625,43812.8681391,28895.4393359
112551,43536.1877107,28480.7861317
47931,47182.1661309,35523.0570245
76840,44071.0737896,30129.8366112
46862,44071.0737896,30129.8366112
60928,25106.9620615,67383.8506675
57456,73296.297218,27208.9127161
14176,94453.5798739,45878.9648932
75807,74157.0344554,29833.2197573
116490,33219.1647864,28345.6349859
89889,74305.6162034,30225.5602971
19962,75177.7773612,28495.1477488
34015,76226.5502621,46293.1232177
40311,91845.8733679,34402.3625188
33416,72191.5103442,28855.9560414
76896,74493.2403225,27733.2561272
39642,74493.2403225,27733.2561272
87806,74877.5305566,27967.470829
82162,74877.5305566,27967.470829
93146,72155.679608,27786.8921094
30738,39830.6069406,26168.7176181
31576,39830.6069406,26168.7176181
42948,39830.6069406,26168.7176181
80461,39581.5833106,26119.448341
32930,39530.1369528,26166.0234422
63666,78380.2435231,29077.3357991
25468,68422.4366634,25264.3090983
100306,68422.4366634,25264.3090983
21287,92231.0882978,37520.1630618
47387,95989.7258211,46533.3352888
15714,72849.6509153,28371.6592078
94625,72849.6509153,28371.6592078
81240,95910.7794122,47603.3665127
52458,62541.0532416,30557.0119948
38282,73762.5290294,28655.1530686
4273,70448.2079404,32457.4720745
19584,70448.2079404,32457.4720745
11365,83715.6734479,48694.0154903
43907,73301.3892779,28128.3869896
90288,69591.7213343,28422.5068601
59299,69591.7213343,28422.5068601
14132,73173.2667166,28794.0136369
56762,91861.2619147,33923.8148581
40096,73470.4749751,28289.2239294
40835,73470.4749751,28289.2239294
95588,73470.4749751,28289.2239294
14144,73470.4749751,28289.2239294
5862,74095.9788379,46906.4479532
65283,74095.9788379,46906.4479532
20036,78020.4012138,33082.674145
38677,67141.3530291,27830.6046558
9810,67141.3530291,27830.6046558
54446,95336.8865722,47813.1446356
21148,75794.5392199,33251.6573129
32237,90381.4837246,33154.3030101
114971,71961.0117459,26539.279098
27937,73486.8164055,29882.2500078
64905,73486.8164055,29882.2500078
88448,70746.653807,76008.4965236
43775,94463.0721392,67648.2132103
14742,63518.9645056,79266.5299994
60595,63518.9645056,79266.5299994
111184,81973.6970239,90853.480804
45877,41905.2651827,15527.6946147
20727,85421.3810042,94842.3211709
118311,59337.6149302,10745.4226544
64372,59337.6149302,10745.4226544
62480,67332.2822926,77733.5815192
58703,53137.498476,87511.3095306
85730,72227.931624,74908.0559279
63051,79953.4209606,84774.6533518
293,40938.523308,22934.2110132
70902,69855.5231723,72144.5321121
33954,69631.9764851,76213.1814907
47002,54374.9707844,18702.6056935
58532,54374.9707844,18702.6056935
58737,54374.9707844,18702.6056935
10145,73084.6410217,75477.1807997
80545,60487.1253334,63966.4154159
79117,40988.7561284,51941.8274846
52054,54159.347934,83818.0713423
53562,61475.1282719,61087.3635178
31111,61475.1282719,61087.3635178
100735,79709.4828454,85833.4046781
91549,72845.8279965,73551.7661023
18030,70624.0026947,75520.9175434
48106,71068.7287578,76536.2001636
1024,45877.4992071,8942.1868374
103676,60168.4474365,63000.0299777
504,60168.4474365,63000.0299777
31148,73291.6323085,73027.2180232
59672,73291.6323085,73027.2180232
75856,70460.1029274,73575.4327195
95832,61536.5139081,64028.6285971
68322,48654.1433562,24844.6283257
58741,71529.9197322,75587.3862697
13394,52942.6172239,92410.8386138
110924,52942.6172239,92410.8386138
85375,69197.4787656,75762.8857292
98063,71097.4887166,74644.1252334
30668,71378.354814,72567.3575101
59850,66214.5084856,69718.4399746
10947,66214.5084856,69718.4399746
87390,58009.0140811,83203.6383834
58969,73322.1440969,79712.7850394
90219,61565.1665758,65227.2955022
98545,68172.7203183,74691.5034396
99311,68172.7203183,74691.5034396
91785,61972.5403764,79482.8721783
55736,60826.3199082,64334.6178464
64385,60826.3199082,64334.6178464
115972,73280.35948,73029.4198096
72310,72382.61335,73753.9251586
1473,72382.61335,73753.9251586
94989,69697.7052274,72127.7220319
56891,79531.1969073,85012.3119557
80929,64298.7268165,82353.7953163
97173,62299.936519,65473.0171609
47600,66351.512414,78898.8867795
53569,65332.0952571,71567.3738049
58524,60847.2922007,80132.8769189
40414,60847.2922007,80132.8769189
46205,59067.208792,80518.4253725
88014,66411.0075459,77257.3214293
70110,75810.1512177,85378.8675489
9209,75810.1512177,85378.8675489
42823,73315.9070678,82255.1619254
58704,53807.439994,86571.9458525
47504,70764.4104204,75212.0152225
72833,65372.7652078,80839.6494895
41603,65909.1488936,68868.3890857
99737,62251.8218105,64012.8873265
49345,62251.8218105,64012.8873265
55034,71209.1238508,76591.2077684
97863,83115.2735666,92172.8193465
66591,71267.5486403,76261.7109235
55780,70427.2320188,75806.4872202
86724,68524.1744846,76153.1123902
55607,69677.0762977,75959.5521426
116761,82505.918817,36406.669121
61786,82505.918817,36406.669121
96806,82505.918817,36406.669121
99625,68627.6492559,77005.4640717
41245,71390.5838717,74540.3514916
75259,71390.5838717,74540.3514916
16226,83961.0898269,34572.1730452
12106,73794.5699826,79854.0530328
38053,43711.5282419,25586.3381317
57827,43711.5282419,25586.3381317
57733,43711.5282419,25586.3381317
78127,44211.3720029,27071.392378
8781,44446.1199051,30967.7870837
92402,44446.1199051,30967.7870837
118888,44446.1199051,30967.7870837
2543,44446.1199051,30967.7870837
11120,44446.1199051,30967.7870837
21630,44446.1199051,30967.7870837
10262,51930.6194504,36668.2346096
20954,95168.7826772,48890.8212699
65049,43702.1174568,30991.2477785
79566,43702.1174568,30991.2477785
25870,57605.882775,50058.9807548
922,37137.8958079,42674.8578103
66915,44964.4160152,38183.4761735
18933,57525.720761,27104.3076126
114050,54148.1928949,33192.9228462
103792,54148.1928949,33192.9228462
105859,67668.3288465,30036.6436819
104290,41602.2867471,31695.4491555
47379,43159.7709676,25796.6972475
46225,52265.2421165,32941.475286
85812,53790.2692499,29161.3374141
34214,53790.2692499,29161.3374141
29728,45147.4877956,31032.4545076
12676,42910.9968692,30367.6997885
77335,42910.9968692,30367.6997885
23817,43156.9600025,30016.8305527
41622,43156.9600025,30016.8305527
115435,37347.4243826,29127.9159076
54674,49222.5710334,31511.2458819
107978,53589.296446,32412.463325
42068,53589.296446,32412.463325
91424,42726.5188181,30795.0819938
84353,42821.0424771,32666.9244499
110335,41911.7408299,32680.6557806
77316,42173.2014931,28711.754167
78251,41291.519798,39008.7169347
39919,44584.4562353,31287.0007559
85056,44584.4562353,31287.0007559
74077,46022.1877337,32922.7551186
3331,42859.830578,28250.6450767
56234,45989.4327302,31814.922203
109564,48668.3102533,30036.870613
34868,45660.7306119,24403.3858697
112929,45660.7306119,24403.3858697
62410,43306.4303365,34332.9743472
27109,52557.263599,34245.7049035
63159,45392.0271595,30366.3056926
100163,55107.4445799,20146.6240344
111348,34597.7987385,31978.2243429
75420,51536.7628479,28608.0058236
69406,51536.7628479,28608.0058236
106696,47000.8246109,34160.2498729
56087,49211.3299377,33551.4541572
110591,51918.9250031,31103.2230651
82603,56900.4798888,30432.4596664
92144,56900.4798888,30432.4596664
5026,56900.4798888,30432.4596664
28663,57007.9201768,26278.9220091
43062,57075.0455651,26242.2254569
1435,57068.285502,26138.8601117
37585,57068.285502,26138.8601117
41256,72348.3312969,28071.8306926
56251,31087.6710792,67335.7821238
23578,25330.3763077,67130.4395974
31789,25330.3763077,67130.4395974
92801,40586.4273878,69481.0186988
62664,39500.1323061,63913.9162607
9044,38394.1647969,64145.9743723
18813,26777.6403031,59855.1201884
110904,26777.6403031,59855.1201884
20951,31429.2445019,58219.0653451
118687,36110.08081,70611.0267597
22220,31754.0249104,60518.1330155
59696,29780.3025498,59537.5358855
47266,47666.3998668,64531.758661
106944,47666.3998668,64531.758661
103055,56871.4067862,41345.2911431
24641,39716.0895486,77729.6864294
62465,30147.1310728,60929.3727085
6984,50681.4828755,63616.8676743
115167,32206.7804029,66399.959321
18426,11382.9448251,66059.8553153
29343,24916.7871669,54792.4446836
94707,24916.7871669,54792.4446836
66061,26933.5531344,55709.9503133
119434,32666.2136254,57044.1035677
26525,23517.9719436,53904.4981122
82837,23517.9719436,53904.4981122
71103,23096.6964285,56338.9110384
75473,41796.9164927,63562.4556533
80290,26495.569515,67114.141247
84410,36790.6136437,53876.2121287
25774,30817.329818,61436.4544298
20381,30817.329818,61436.4544298
26124,38852.0777759,60206.1158529
108266,35687.2656247,58356.1050136
31951,35687.2656247,58356.1050136
12717,35687.2656247,58356.1050136
114391,30681.7816372,57554.3609044
82631,30681.7816372,57554.3609044
47112,27988.9071264,61054.1269606
113134,38759.3695483,65079.7368768
10282,38759.3695483,65079.7368768
95675,47159.5827804,66134.6683631
73866,47159.5827804,66134.6683631
3986,26614.233802,58460.762896
94009,37466.8327939,58081.2244307
44898,56218.1253822,25840.9309392
36136,56218.1253822,25840.9309392
33964,26677.3068967,57073.3295985
69315,31135.2165754,55671.8897279
61836,46849.2526097,60865.6258323
110327,46849.2526097,60865.6258323
63215,37380.10839,61802.30513
1341,37380.10839,61802.30513
66517,22004.2242632,63395.8756728
53433,26247.6116666,65884.1876874
53446,26247.6116666,65884.1876874
60086,47358.4040473,65820.2985831
96628,34260.857447,55263.6169542
28873,34260.857447,55263.6169542
22978,39849.945378,59512.197367
107825,36790.6136437,53876.2121287
106911,40916.6064624,63867.1288676
91267,40916.6064624,63867.1288676
109988,40916.6064624,63867.1288676
86030,21431.5156455,53108.7643833
87836,21431.5156455,53108.7643833
43553,21431.5156455,53108.7643833
9311,28457.0768155,65718.5078263
56595,28457.0768155,65718.5078263
34899,40195.1811277,62980.0115017
82149,40195.1811277,62980.0115017
112355,33261.3932861,63571.9474311
111583,33261.3932861,63571.9474311
55593,43688.763881,61412.3300505
103272,34716.4917328,69732.0597075
116722,27965.260455,63254.174554
18556,46484.2297927,66499.4132814
20067,46484.2297927,66499.4132814
58494,46484.2297927,66499.4132814
103302,44956.4979845,59629.2276751
10717,44956.4979845,59629.2276751
10719,44956.4979845,59629.2276751
20709,32672.3540157,57285.6099189
16527,32672.3540157,57285.6099189
92853,46973.3876845,65838.7705347
70209,20638.3651944,51916.9161921
1572,95673.901076,51940.0854342
29806,95673.901076,51940.0854342
32288,70170.6869187,26736.4902356
1390,70170.6869187,26736.4902356
9476,90524.590203,43666.3242544
71405,73338.9967629,37057.2431514
18375,73338.9967629,37057.2431514
87275,98720.8941775,73520.296062
114027,77169.2766036,33999.6601771
44953,96453.9339603,47232.9208038
118011,101280.024868,37777.1700396
114752,83961.0898269,34572.1730452
78315,83961.0898269,34572.1730452
93230,47913.3764683,26129.4258856
82403,47913.3764683,26129.4258856
61770,47913.3764683,26129.4258856
56238,47913.3764683,26129.4258856
20725,47913.3764683,26129.4258856
105585,47913.3764683,26129.4258856
36803,75430.8641484,29582.2023131
113574,71629.6249117,37423.8241278
112845,71629.6249117,37423.8241278
59282,84568.3954075,46044.1111059
86905,92801.5698802,47014.6458627
81640,83676.8998814,43835.1887203
32769,83676.8998814,43835.1887203
47847,83676.8998814,43835.1887203
93419,46986.1405752,26152.4407223
101247,46986.1405752,26152.4407223
5444,76226.5502621,46293.1232177
16249,72389.2945098,28896.0786942
104225,45437.2635394,26178.5718714
83145,45437.2635394,26178.5718714
33221,79958.0044212,41302.6531368
108788,99807.1218706,45603.0310947
119092,99807.1218706,45603.0310947
96377,96516.0045728,39298.4307154
115799,96516.0045728,39298.4307154
42603,72865.2142485,46475.1177374
51307,72865.2142485,46475.1177374
51325,73913.1998625,27909.79294
2722,73913.1998625,27909.79294
1223,43151.5699724,25872.4602374
95155,43151.5699724,25872.4602374
38806,43151.5699724,25872.4602374
80336,43151.5699724,25872.4602374
106597,43151.5699724,25872.4602374
111292,76995.9206777,53526.8443374
7107,76995.9206777,53526.8443374
92110,72671.1098304,58517.6958721
95354,83810.5634329,31156.6635203
84960,83810.5634329,31156.6635203
68018,44659.3530933,25835.090077
72561,44659.3530933,25835.090077
82630,44659.3530933,25835.090077
2959,42810.740797,25358.137933
37522,42810.740797,25358.137933
96831,77995.5797699,39603.1122966
30168,41260.3751871,23983.6847982
380,41260.3751871,23983.6847982
25755,41260.3751871,23983.6847982
15799,91858.8762217,43605.9211808
34036,91858.8762217,43605.9211808
26869,91858.8762217,43605.9211808
88951,71629.6249117,37423.8241278
54562,84054.3897193,33319.3735764
82678,70184.0370648,25935.5723692
78778,73860.3403794,45047.2831526
28897,84144.561118,33625.2347751
58199,84144.561118,33625.2347751
28837,73515.9609129,46433.8182014
44975,92901.971276,47837.8588309
75617,46063.4553225,24978.8233259
103127,95704.0014353,40956.3564745
1865,95704.0014353,40956.3564745
10620,42160.0292425,24388.0226678
30661,42160.0292425,24388.0226678
106927,84568.3954075,46044.1111059
113817,85019.7416326,33480.0774477
61481,61257.6214906,68292.1817622
98426,61257.6214906,68292.1817622
92932,63518.9645056,79266.5299994
72186,63518.9645056,79266.5299994
22244,76313.7592494,72894.6589483
46939,55496.6349037,26830.41453
45886,55496.6349037,26830.41453
28393,55496.6349037,26830.41453
43153,55496.6349037,26830.41453
56007,55496.6349037,26830.41453
80650,62609.4622446,64394.4058508
109352,64954.8104612,73224.3915802
100678,53642.907844,23135.8718806
89753,53642.907844,23135.8718806
107098,59672.4519443,62838.7928616
89763,59672.4519443,62838.7928616
48538,66411.0075459,77257.3214293
46913,39755.7825566,26580.724953
